,Summer_two_weeks_dpH,Summer_Full_exp_dpH,Winter_two_weeks_dpH,Winter_Full_exp_dpH,Summer_two_weeks_omega,Summer_Full_exp_omega,Winter_two_weeks_omega,Winter_Full_exp_omega
1710,5.722046e-06,0.11414766,3.8146973e-06,0.033620834,1.9817268,2.5360458,1.6660324,1.7940617
1711,5.722046e-06,0.117712975,2.861023e-06,0.03702593,1.9788328,2.5518305,1.6657563,1.8072267
1712,5.722046e-06,0.11640787,2.861023e-06,0.0322814,1.9752488,2.5404317,1.6655326,1.7882601
1713,6.198883e-06,0.11236858,2.861023e-06,0.026675224,1.9715489,2.5142517,1.6654415,1.76627
1714,6.198883e-06,0.108094215,2.3841858e-06,0.021833897,1.9682871,2.487613,1.6647252,1.7468115
1715,5.722046e-06,0.10370779,1.4305115e-06,0.01675558,1.965532,2.4612353,1.6634585,1.72608
1716,5.722046e-06,0.103074074,1.9073486e-06,0.01137352,1.9636955,2.4555216,1.6626011,1.7048546
1717,5.722046e-06,0.08751106,1.4305115e-06,0.008038521,1.9674406,2.3791792,1.6616983,1.6914457
1718,5.2452087e-06,0.03784418,1.4305115e-06,0.006392479,1.9541569,2.122267,1.6602327,1.6838328
1719,4.7683716e-06,0.026944637,1.4305115e-06,0.005965233,1.9304231,2.0475206,1.6580181,1.6800007
1720,5.2452087e-06,0.025478363,1.4305115e-06,0.006796837,1.8808879,1.9888248,1.656166,1.6812068
1721,5.2452087e-06,0.02523756,9.536743e-07,0.009409428,1.8069048,1.9098967,1.655353,1.6900896
1722,4.7683716e-06,0.033031464,1.4305115e-06,0.014539719,1.6943976,1.8223499,1.6556293,1.7095965
1723,4.7683716e-06,0.039788246,1.4305115e-06,0.019577503,1.6145182,1.7628704,1.6562563,1.7293243
1724,4.2915344e-06,0.04211521,4.7683716e-07,0.020094395,1.5564346,1.708553,1.6568717,1.731942
1725,4.2915344e-06,0.046082973,9.536743e-07,0.018214226,1.3987217,1.5498772,1.6573445,1.7252808
1726,4.2915344e-06,0.045069695,1.4305115e-06,0.01719284,1.2017351,1.3291416,1.6576309,1.7197405
1727,3.8146973e-06,0.045759678,1.4305115e-06,0.016309738,1.1609977,1.2837796,1.6576108,1.7147012
1728,4.2915344e-06,0.05133915,9.536743e-07,0.015662193,1.1769166,1.3144242,1.6578003,1.7112617
1729,4.2915344e-06,0.0627923,1.4305115e-06,0.013967514,1.2038473,1.376243,1.6587065,1.7106248
1730,4.7683716e-06,0.07181215,1.9073486e-06,0.014740944,1.2317241,1.434793,1.6600126,1.7148913
1731,4.2915344e-06,0.08480692,1.9073486e-06,0.0157547,1.2454721,1.4926863,1.6617891,1.720563
1732,5.2452087e-06,0.09896469,1.9073486e-06,0.016843319,1.237433,1.5307236,1.6638108,1.726787
1733,4.2915344e-06,0.11745739,2.3841858e-06,0.018119812,1.2106174,1.56228,1.6656836,1.7335901
1734,5.2452087e-06,0.13168526,3.33786e-06,0.019953728,1.1995596,1.5992584,1.6671376,1.7421147
1735,4.2915344e-06,0.13981676,2.3841858e-06,0.023012638,1.2083741,1.6411167,1.667922,1.7547026
1736,4.7683716e-06,0.14327335,3.33786e-06,0.029388905,1.2267498,1.6784858,1.6677041,1.7792363
1737,4.2915344e-06,0.14196587,2.3841858e-06,0.037413597,1.2520566,1.707304,1.6667151,1.8098136
1738,5.722046e-06,0.14066172,2.3841858e-06,0.028068542,1.2764835,1.7349108,1.6657575,1.7720408
1739,5.2452087e-06,0.13242292,2.861023e-06,0.019228935,1.2706628,1.6991553,1.6643442,1.7364324
1740,5.2452087e-06,0.10488701,1.9073486e-06,0.015116215,1.1992182,1.5214792,1.6617546,1.718111
1741,4.2915344e-06,0.08340454,9.536743e-07,0.012314796,1.1174375,1.3522962,1.6589059,1.704609
1742,4.7683716e-06,0.06509876,1.9073486e-06,0.010454655,1.0643092,1.2333051,1.6569014,1.69558
1743,4.2915344e-06,0.05677986,9.536743e-07,0.009640217,1.0931476,1.2427355,1.6554614,1.6910686
1744,5.2452087e-06,0.058717728,1.9073486e-06,0.009263992,1.1510081,1.313754,1.6539574,1.6881304
1745,5.2452087e-06,0.06618452,1.4305115e-06,0.011104584,1.1919701,1.3830293,1.653658,1.6946921
1746,5.2452087e-06,0.07433939,9.536743e-07,0.017448425,1.1966964,1.41401,1.6539074,1.7188234
1747,4.2915344e-06,0.09289551,1.9073486e-06,0.040758133,1.1856314,1.460342,1.6553138,1.8110762
1748,4.7683716e-06,0.12304211,9.536743e-07,0.035616398,1.1732416,1.5460836,1.6564417,1.7924137
1749,3.8146973e-06,0.13347387,9.536743e-07,0.025763512,1.1703191,1.5802059,1.655938,1.7528138
1750,4.7683716e-06,0.13068199,9.536743e-07,0.016931534,1.186296,1.5929018,1.6561481,1.7191902
1751,4.7683716e-06,0.11909771,1.4305115e-06,0.016756535,1.2167557,1.5908676,1.6575335,1.7196202
1752,5.2452087e-06,0.101029396,1.4305115e-06,0.016978264,1.2570418,1.5755434,1.6594101,1.7228206
1753,4.7683716e-06,0.0939765,9.536743e-07,0.01722145,1.2891871,1.5884882,1.6613609,1.7262589
1754,4.2915344e-06,0.095923424,2.3841858e-06,0.0177207,1.3048865,1.6140862,1.6633024,1.7296056
1755,5.2452087e-06,0.110343456,2.861023e-06,0.018527031,1.2969526,1.6569284,1.6652006,1.7346488
1756,5.2452087e-06,0.12570953,2.3841858e-06,0.019443989,1.2729727,1.6824096,1.6670184,1.7400488
1757,4.7683716e-06,0.1361103,3.33786e-06,0.020132542,1.2613612,1.7065171,1.6687303,1.7444668
1758,4.7683716e-06,0.1587205,2.861023e-06,0.021794796,1.2481204,1.7756166,1.6700072,1.752194
1759,5.2452087e-06,0.18506241,3.8146973e-06,0.024353981,1.2469983,1.8799502,1.6707844,1.7628994
1760,4.2915344e-06,0.20071602,3.8146973e-06,0.030245304,1.2589332,1.9636706,1.670639,1.7857151
1761,4.2915344e-06,0.18479776,3.33786e-06,0.035621166,1.2788831,1.9275414,1.6693368,1.805521
1762,5.2452087e-06,0.091709614,2.861023e-06,0.034594536,1.2945901,1.5913168,1.6679639,1.7999941
1763,5.2452087e-06,0.053035736,2.3841858e-06,0.02114153,1.3510653,1.5209361,1.6668625,1.7463964
1764,4.7683716e-06,0.04616356,2.861023e-06,0.015301704,1.3836421,1.5337414,1.6640974,1.7212359
1765,4.7683716e-06,0.04441452,1.9073486e-06,0.012145519,1.4133482,1.5604477,1.6614558,1.706597
1766,5.2452087e-06,0.04037094,9.536743e-07,0.009710312,1.447471,1.5836686,1.6594552,1.6954122
1767,5.2452087e-06,0.033305645,9.536743e-07,0.007952213,1.4794217,1.593263,1.6571445,1.6865009
1768,4.7683716e-06,0.03103733,1.9073486e-06,0.0068354607,1.5171099,1.6254746,1.655241,1.6804156
1769,4.7683716e-06,0.028281212,1.4305115e-06,0.0070414543,1.5514668,1.6520166,1.6540656,1.679987
1770,5.2452087e-06,0.027083874,9.536743e-07,0.009358406,1.6062492,1.7055892,1.6535435,1.6880606
1771,5.722046e-06,0.032650948,1.9073486e-06,0.014352798,1.6534715,1.7771878,1.6533016,1.7064967
1772,5.722046e-06,0.04038763,1.4305115e-06,0.01798439,1.6828166,1.8395762,1.6533828,1.7202929
1773,5.722046e-06,0.048382282,9.536743e-07,0.016311646,1.7022711,1.8935925,1.6540152,1.7146239
1774,5.722046e-06,0.053627968,9.536743e-07,0.0146894455,1.7135834,1.9280726,1.6548086,1.709329
1775,4.7683716e-06,0.059887886,1.9073486e-06,0.014472008,1.7147579,1.9559599,1.6557869,1.7090803
1776,4.7683716e-06,0.080127716,9.536743e-07,0.014727116,1.7071728,2.0354595,1.657012,1.7117782
1777,5.722046e-06,0.10134077,1.9073486e-06,0.0151023865,1.7030916,2.1273289,1.6585875,1.7155565
1778,5.722046e-06,0.11854792,1.4305115e-06,0.015964508,1.6923475,2.1950219,1.6601168,1.7221297
1779,5.2452087e-06,0.13062811,1.9073486e-06,0.01820612,1.6687611,2.2219992,1.6616496,1.729734
1780,5.2452087e-06,0.13230085,2.861023e-06,0.01943922,1.6396523,2.1915329,1.6632752,1.7361279
1781,4.2915344e-06,0.13072443,2.3841858e-06,0.021217346,1.6176399,2.154851,1.664642,1.74436
1782,5.2452087e-06,0.107954025,2.3841858e-06,0.023474216,1.6040837,2.0337534,1.6656952,1.7541484
1783,5.722046e-06,0.08325148,2.3841858e-06,0.027116776,1.6366076,1.965611,1.6663203,1.7689143
1784,4.7683716e-06,0.08264732,2.3841858e-06,0.03222704,1.671307,2.0042338,1.6665424,1.7891296
1785,5.722046e-06,0.09272814,1.9073486e-06,0.037525177,1.6977636,2.0807948,1.6661779,1.8096725
1786,5.722046e-06,0.105053425,2.861023e-06,0.036658764,1.7151737,2.1598904,1.6656615,1.8056802
1787,5.722046e-06,0.10257006,2.3841858e-06,0.029809475,1.7457374,2.1864455,1.665389,1.7784786
1788,5.722046e-06,0.092062,2.861023e-06,0.015714645,1.8072196,2.2102728,1.663596,1.7222835
1789,5.722046e-06,0.07089615,1.9073486e-06,0.01130867,1.8674537,2.1799152,1.6601263,1.7020916
1790,5.722046e-06,0.050536156,1.9073486e-06,0.009177208,1.9195026,2.1432655,1.6582085,1.692145
1791,5.722046e-06,0.049926758,1.4305115e-06,0.007458687,1.9477167,2.1716356,1.6579586,1.685485
1792,6.67572e-06,0.054887295,1.4305115e-06,0.006626129,1.9656844,2.215484,1.659224,1.6836723
1793,5.722046e-06,0.06654453,1.4305115e-06,0.006960869,1.9692587,2.2763412,1.6622049,1.6879387
1794,5.722046e-06,0.08081341,9.536743e-07,0.008713722,1.9673996,2.345548,1.6648684,1.6971884
1795,5.722046e-06,0.09297371,4.7683716e-07,0.013326645,1.9658047,2.405423,1.6650702,1.7147366
1796,5.722046e-06,0.11078119,9.536743e-07,0.017222404,1.9685903,2.5018988,1.663836,1.7282318
1797,5.722046e-06,0.13156557,4.7683716e-07,0.0147919655,1.97125,2.6197789,1.6629568,1.7181028
1798,5.722046e-06,0.14173079,9.536743e-07,0.01248312,1.9730121,2.6800172,1.6619824,1.7083915
1799,5.722046e-06,0.13619947,4.7683716e-07,0.012163162,1.9816281,2.658307,1.6611432,1.7056881
1800,5.722046e-06,0.12036371,4.7683716e-07,0.012489319,1.9963436,2.5887232,1.6613693,1.7077484
1801,5.722046e-06,0.10179615,1.9073486e-06,0.01317215,2.017646,2.514064,1.6627773,1.7130556
1802,5.2452087e-06,0.089223385,1.4305115e-06,0.013719082,2.0385895,2.472264,1.6649984,1.7184659
1803,5.722046e-06,0.081318855,1.9073486e-06,0.01457262,2.0547287,2.449659,1.6674061,1.7258935
1804,5.722046e-06,0.084985256,1.9073486e-06,0.0153980255,2.0596077,2.4747577,1.6699351,1.7333508
1805,6.67572e-06,0.09216356,2.3841858e-06,0.01805687,2.0584562,2.5117161,1.6722102,1.740118
1806,5.722046e-06,0.08686161,2.3841858e-06,0.01883316,2.0556173,2.4799886,1.6745591,1.745533
1807,5.722046e-06,0.08346176,2.3841858e-06,0.018696785,2.0485203,2.453593,1.6770455,1.7475964
1808,5.2452087e-06,0.08018255,2.3841858e-06,0.018823624,2.0431175,2.4301264,1.6792523,1.7503767
1809,5.722046e-06,0.0783329,2.861023e-06,0.020573616,2.0417812,2.4190102,1.6811124,1.7590661
1810,5.722046e-06,0.078036785,3.33786e-06,0.030604362,2.0455134,2.4138904,1.682392,1.7996985
1811,5.722046e-06,0.08280611,2.861023e-06,0.058020115,2.054842,2.458089,1.6822542,1.9115076
1812,5.722046e-06,0.09852743,2.3841858e-06,0.057385445,2.0687647,2.5590944,1.6818999,1.9085169
1813,5.722046e-06,0.10544777,2.3841858e-06,0.020980358,2.066138,2.594454,1.6797704,1.7592794
1814,5.722046e-06,0.10132933,2.3841858e-06,0.014157772,2.057435,2.5606217,1.6765041,1.7296768
1815,5.722046e-06,0.08417177,1.9073486e-06,0.011194229,2.040966,2.4492729,1.6741018,1.7159628
1816,5.722046e-06,0.0811286,1.4305115e-06,0.009218216,2.0349996,2.426039,1.672037,1.7063981
1817,5.722046e-06,0.08327913,9.536743e-07,0.008696079,2.0295358,2.4309795,1.6711149,1.7034944
1818,5.722046e-06,0.07959318,1.4305115e-06,0.009139538,2.0238788,2.4049997,1.6709486,1.7049865
1819,5.2452087e-06,0.08575058,1.4305115e-06,0.011692524,2.0169775,2.428665,1.6710347,1.7146891
1820,5.2452087e-06,0.100991726,1.4305115e-06,0.01786995,2.010842,2.5017555,1.6704346,1.7375492
1821,5.722046e-06,0.1028738,1.4305115e-06,0.017936707,2.01141,2.512534,1.6700307,1.7373867
1822,5.722046e-06,0.109791756,1.9073486e-06,0.015148163,2.0123627,2.5511515,1.6701059,1.7268348
1823,4.7683716e-06,0.124470234,1.9073486e-06,0.013915539,2.0130763,2.6332014,1.6713232,1.723409
1824,5.722046e-06,0.13862848,1.9073486e-06,0.014095783,2.0144541,2.7154825,1.6736383,1.7268329
1825,4.7683716e-06,0.14973593,2.3841858e-06,0.014791012,2.0161872,2.7829502,1.6760606,1.733293
1826,5.2452087e-06,0.1581006,1.9073486e-06,0.015816212,2.0180242,2.8365357,1.6780796,1.7412815
1827,5.2452087e-06,0.16814566,2.861023e-06,0.017119408,2.0200288,2.9002905,1.6797409,1.7505851
1828,5.722046e-06,0.17892122,2.3841858e-06,0.018928051,2.021949,2.9682348,1.6812073,1.7627883
1829,5.722046e-06,0.18223047,2.861023e-06,0.024652958,2.024297,2.9915228,1.682285,1.7761413
1830,5.722046e-06,0.17931652,2.861023e-06,0.029801369,2.0271409,2.9772987,1.6828576,1.796949
1831,5.722046e-06,0.17593193,3.33786e-06,0.031676292,2.0298584,2.9600523,1.6838106,1.8053759
1832,5.722046e-06,0.17480373,2.861023e-06,0.031956196,2.0324605,2.9567611,1.685104,1.8078699
1833,5.722046e-06,0.17876816,2.861023e-06,0.033011436,2.0350235,2.9852526,1.6864077,1.8134594
1834,5.722046e-06,0.18775702,2.3841858e-06,0.05164194,2.0392606,3.0776246,1.6869339,1.8898255
1835,5.722046e-06,0.20315504,2.861023e-06,0.07727575,2.0452378,3.2415054,1.6873764,1.9997
1836,5.722046e-06,0.20809221,2.861023e-06,0.07550764,2.0491858,3.2867138,1.6870098,1.9921799
1837,6.198883e-06,0.16797161,2.3841858e-06,0.033049583,2.0465066,2.9426003,1.6861019,1.8138599
1838,5.722046e-06,0.1015892,1.9073486e-06,0.014223099,2.034324,2.536053,1.6813068,1.7348701
1839,4.7683716e-06,0.05406618,2.3841858e-06,0.011116028,2.008001,2.258595,1.6784453,1.7201067
1840,5.2452087e-06,0.03675747,1.9073486e-06,0.009249687,1.9905615,2.1566763,1.678863,1.7134732
1841,5.2452087e-06,0.04040432,9.536743e-07,0.008152962,1.9846367,2.1673806,1.6777077,1.7081581
1842,4.7683716e-06,0.05104065,1.4305115e-06,0.008153915,1.9799544,2.2127945,1.6775583,1.7080069
1843,4.7683716e-06,0.062338352,9.536743e-07,0.009842873,1.9789368,2.2662952,1.6774936,1.7143087
1844,5.2452087e-06,0.071368694,1.4305115e-06,0.014928818,1.9807986,2.3128967,1.6771053,1.7332121
1845,4.7683716e-06,0.08263159,9.536743e-07,0.016624928,1.9831725,2.3724976,1.6768733,1.7394571
1846,5.2452087e-06,0.089586735,4.7683716e-07,0.0140480995,1.9834863,2.4086027,1.6765443,1.7292848
1847,4.2915344e-06,0.08985996,1.4305115e-06,0.012536526,1.9825398,2.4088757,1.6770773,1.7240859
1848,5.2452087e-06,0.09316683,1.9073486e-06,0.012785435,1.9815487,2.424817,1.678348,1.7263389
1849,5.722046e-06,0.093399525,1.9073486e-06,0.013620377,1.9810151,2.4253635,1.6801916,1.7330351
1850,4.7683716e-06,0.09512997,1.9073486e-06,0.014721394,1.9806328,2.4339113,1.6822923,1.741538
1851,5.2452087e-06,0.0995307,2.861023e-06,0.016187191,1.980524,2.4568405,1.6842884,1.7521182
1852,5.2452087e-06,0.10732603,2.3841858e-06,0.018322945,1.9814447,2.4993386,1.6857563,1.7661883
1853,4.2915344e-06,0.11422634,2.861023e-06,0.0252738,1.9839325,2.5396345,1.6866044,1.7831143
1854,5.2452087e-06,0.11701727,2.3841858e-06,0.030314922,1.9881802,2.5602057,1.6872333,1.8036298
1855,5.2452087e-06,0.120891094,2.861023e-06,0.03227234,1.9948235,2.58998,1.6882896,1.8125242
1856,5.2452087e-06,0.12405348,3.33786e-06,0.03145647,2.0043871,2.6198618,1.6897068,1.8107935
1857,5.2452087e-06,0.12519598,2.861023e-06,0.030369759,2.0161145,2.6414204,1.691667,1.808566
1858,4.2915344e-06,0.12932062,2.861023e-06,0.030628681,2.0252447,2.6875496,1.6941298,1.8122412
1859,5.722046e-06,0.13805866,3.8146973e-06,0.041561127,2.0338905,2.7751112,1.6973988,1.8600544
1860,5.2452087e-06,0.15155888,2.861023e-06,0.06574011,2.0396597,2.8971157,1.6995541,1.9642957
1861,5.2452087e-06,0.14419556,2.861023e-06,0.07363844,2.0396407,2.8058636,1.6975158,1.9977674
1862,5.2452087e-06,0.15695572,2.3841858e-06,0.03003931,1.3559456,1.9650526,1.6917273,1.8077583
1863,5.2452087e-06,0.17570353,1.9073486e-06,0.01484251,2.0360658,2.9695938,1.6854839,1.7415346
1864,5.2452087e-06,0.17481709,2.3841858e-06,0.01127243,2.0308783,2.9587734,1.6810865,1.7233973
1865,5.2452087e-06,0.1775856,9.536743e-07,0.009509087,2.0257251,2.9717467,1.6801964,1.7158121
1866,5.722046e-06,0.17561436,4.7683716e-07,0.008677006,2.0238428,2.958646,1.6789087,1.7113543
1867,5.2452087e-06,0.17587948,4.7683716e-07,0.009239674,2.0255167,2.9618874,1.677681,1.7122236
1868,5.722046e-06,0.17513609,4.7683716e-07,0.012644768,2.0283625,2.958968,1.676912,1.7243224
1869,5.722046e-06,0.17466497,9.536743e-07,0.017144203,2.0302026,2.9573963,1.6767589,1.7413257
1870,5.2452087e-06,0.17341423,4.7683716e-07,0.015542984,2.0306933,2.9503438,1.6767703,1.7352124
1871,4.7683716e-06,0.17626333,1.4305115e-06,0.013580322,2.0298593,2.9700127,1.6777778,1.7287697
1872,5.2452087e-06,0.1805749,1.9073486e-06,0.013545036,2.0285838,3.0022829,1.6796552,1.7305692
1873,4.7683716e-06,0.17299318,1.9073486e-06,0.014653206,2.0274017,2.9608161,1.6819344,1.7371478
1874,4.7683716e-06,0.1660657,2.861023e-06,0.016613007,2.0266905,2.9196167,1.6839528,1.7467438
1875,4.7683716e-06,0.16460466,1.9073486e-06,0.019889355,2.026283,2.912175,1.6851972,1.7606727
1876,5.2452087e-06,0.176013,2.861023e-06,0.025876999,2.0260139,2.981836,1.685347,1.7841502
1877,5.2452087e-06,0.19846249,2.861023e-06,0.031212807,2.0260174,3.1187189,1.6848813,1.804677
1878,4.7683716e-06,0.22515917,1.9073486e-06,0.03380537,2.0262213,3.284628,1.6845016,1.8145704
1879,5.2452087e-06,0.23350525,1.9073486e-06,0.03453684,2.027741,3.337122,1.6841778,1.8171374
1880,5.2452087e-06,0.22791529,2.861023e-06,0.038909912,2.0303605,3.3016026,1.6842866,1.8347663
1881,5.722046e-06,0.21948767,2.861023e-06,0.045454025,2.034325,3.2501361,1.685195,1.8623387
1882,5.722046e-06,0.20790815,1.9073486e-06,0.03786421,2.0416873,3.1837952,1.6866655,1.8331593
1883,5.2452087e-06,0.20725107,1.9073486e-06,0.033899307,2.050291,3.1761372,1.6884847,1.8192331
1884,5.722046e-06,0.21595287,2.3841858e-06,0.036034584,2.0671031,3.289257,1.689702,1.8291063
1885,5.2452087e-06,0.22718477,1.9073486e-06,0.057885647,2.0817869,3.4111662,1.6892573,1.9189457
1886,5.722046e-06,0.22020578,2.3841858e-06,0.05191803,2.0871775,3.3065193,1.6880374,1.8929116
1887,5.2452087e-06,0.21438265,1.9073486e-06,0.023422718,2.0844347,3.2937357,1.6855959,1.7748412
1888,5.722046e-06,0.16100311,9.536743e-07,0.013915062,2.0712867,2.926668,1.6816164,1.7340025
1889,5.2452087e-06,0.11198568,9.536743e-07,0.010378838,2.0689154,2.6390834,1.6777983,1.7166476
1890,5.722046e-06,0.0758791,9.536743e-07,0.00880003,2.0654283,2.43448,1.6755193,1.7083658
1891,5.2452087e-06,0.072482586,4.7683716e-07,0.008909702,2.0655801,2.416781,1.6738647,1.7070898
1892,5.2452087e-06,0.060857773,9.536743e-07,0.01138258,2.0770023,2.370208,1.6729437,1.7154703
1893,4.2915344e-06,0.059724808,9.536743e-07,0.017867565,2.0743632,2.3612776,1.6729784,1.7401738
1894,5.2452087e-06,0.06365776,9.536743e-07,0.015898705,2.073974,2.3808458,1.6737057,1.7334033
1895,5.2452087e-06,0.05979681,9.536743e-07,0.0136060715,2.0725749,2.3594975,1.6750196,1.7260284
1896,5.2452087e-06,0.056851864,9.536743e-07,0.013203144,2.0701554,2.3418067,1.6774458,1.726993
1897,5.2452087e-06,0.05856037,1.4305115e-06,0.014510632,2.0651436,2.3447628,1.6804919,1.735114
1898,4.2915344e-06,0.06361389,1.9073486e-06,0.016536713,2.0235968,2.3231926,1.6830286,1.7454916
1899,4.2915344e-06,0.06534004,9.536743e-07,0.019533157,1.930369,2.2252207,1.6846648,1.7587386
1900,3.8146973e-06,0.063577175,9.536743e-07,0.025186539,1.8295351,2.1016057,1.6849772,1.781058
1901,3.8146973e-06,0.06777239,1.9073486e-06,0.029726028,1.773693,2.05695,1.6841761,1.7980528
1902,4.2915344e-06,0.091020584,1.4305115e-06,0.029388428,1.7767621,2.1680593,1.6831363,1.7956151
1903,3.8146973e-06,0.106417656,1.9073486e-06,0.026961327,1.7958566,2.265232,1.6820706,1.7849379
1904,4.7683716e-06,0.11375952,1.9073486e-06,0.028023243,1.8645272,2.3883264,1.6812458,1.7882439
1905,4.2915344e-06,0.11869526,2.3841858e-06,0.038380146,1.9377471,2.5064337,1.6806561,1.8287978
1906,5.2452087e-06,0.112782955,9.536743e-07,0.05227709,2.0140488,2.5701697,1.6799654,1.884525
1907,5.722046e-06,0.1005106,1.9073486e-06,0.06940508,2.0616496,2.5619924,1.6796932,1.9564505
1908,5.2452087e-06,0.09711361,1.4305115e-06,0.08016634,2.0773096,2.5545812,1.6794667,2.003599
1909,5.2452087e-06,0.10360718,9.536743e-07,0.06088972,2.0856674,2.6176946,1.6791883,1.9207326
1910,5.722046e-06,0.10799456,9.536743e-07,0.031278133,2.0837047,2.6410365,1.6790236,1.7987715
1911,5.2452087e-06,0.09002209,4.7683716e-07,0.01627016,2.0706723,2.4981537,1.679708,1.741052
1912,5.2452087e-06,0.06766844,1.4305115e-06,0.010052681,2.0901728,2.420148,1.6779623,1.7155823
1913,5.2452087e-06,0.07154274,4.7683716e-07,0.007404804,2.1112292,2.4647267,1.6767855,1.7044063
1914,4.2915344e-06,0.08161402,1.4305115e-06,0.0061035156,2.1133964,2.5210106,1.6755934,1.6983123
1915,4.2915344e-06,0.09616041,4.7683716e-07,0.005885601,2.1081107,2.5942059,1.6730534,1.6949271
1916,5.2452087e-06,0.11324024,9.536743e-07,0.00694561,2.1046286,2.6863396,1.6709195,1.6967239
1917,4.2915344e-06,0.13050222,0.0,0.01065588,2.1040804,2.7851174,1.6701404,1.7098573
1918,4.7683716e-06,0.13821173,4.7683716e-07,0.014685154,2.104729,2.8318377,1.6695849,1.7245264
1919,4.7683716e-06,0.1383977,9.536743e-07,0.012673855,2.105151,2.833512,1.6686573,1.7159519
1920,4.2915344e-06,0.13127661,4.7683716e-07,0.010404587,2.1064456,2.792796,1.6687843,1.7075273
1921,4.2915344e-06,0.1295023,4.7683716e-07,0.010293484,2.1088588,2.7854023,1.6705899,1.7089552
1922,5.2452087e-06,0.12497282,4.7683716e-07,0.011715412,2.1129017,2.7641985,1.6731458,1.7169375
1923,4.2915344e-06,0.110942364,1.4305115e-06,0.014501095,2.120127,2.6937797,1.6747985,1.7292027
1924,4.2915344e-06,0.10104561,1.4305115e-06,0.019821644,2.1278486,2.6484249,1.6750497,1.7498296
1925,4.7683716e-06,0.094671726,1.4305115e-06,0.023831367,2.1319351,2.617372,1.6740605,1.764286
1926,4.7683716e-06,0.09083414,1.4305115e-06,0.02245903,2.1343536,2.5981379,1.6726574,1.7575016
1927,5.2452087e-06,0.08876705,4.7683716e-07,0.018071175,2.1342003,2.585441,1.670925,1.7388257
1928,4.2915344e-06,0.083313465,4.7683716e-07,0.016596794,2.1342535,2.554823,1.6692053,1.731408
1929,3.8146973e-06,0.08057499,4.7683716e-07,0.01870346,2.1357496,2.5415277,1.6679739,1.7381786
1930,4.2915344e-06,0.075879574,4.7683716e-07,0.035238266,2.1400464,2.520908,1.6675216,1.8022045
1931,4.2915344e-06,0.0644927,4.7683716e-07,0.05056095,2.1467168,2.4677105,1.6678886,1.8642024
1932,4.2915344e-06,0.055021286,4.7683716e-07,0.05254507,2.1562507,2.428919,1.6700817,1.8751358
1933,4.7683716e-06,0.046046734,1.4305115e-06,0.05621481,2.1511736,2.3690977,1.6718935,1.8931979
1934,5.2452087e-06,0.053216457,9.536743e-07,0.05585289,2.1612458,2.4351137,1.6724623,1.8926166
1935,4.2915344e-06,0.06280184,0.0,0.03994894,2.1645803,2.5072012,1.670817,1.8250651
1936,4.2915344e-06,0.054686546,1.4305115e-06,0.01786375,2.1787744,2.472677,1.6689835,1.7361606
1937,3.8146973e-06,0.036610126,4.7683716e-07,0.007736206,2.2092547,2.3910944,1.6664811,1.6951758
1938,3.8146973e-06,0.049733162,4.7683716e-07,0.0058379173,2.215319,2.466168,1.6669331,1.6885523
1939,3.8146973e-06,0.06731844,1.4305115e-06,0.005361557,2.2229893,2.569772,1.6673694,1.6872181
1940,3.8146973e-06,0.056973457,0.0,0.006052971,2.2246997,2.5152228,1.6670688,1.6894908
1941,3.8146973e-06,0.04969883,0.0,0.008668423,2.2239182,2.4754293,1.6672233,1.6994213
1942,3.8146973e-06,0.050626755,4.7683716e-07,0.01382637,2.2203376,2.476339,1.6684084,1.7200712
1943,3.8146973e-06,0.04688835,0.0,0.013644695,2.2179732,2.4539385,1.6697718,1.7207943
1944,3.8146973e-06,0.049826622,4.7683716e-07,0.012233734,2.2158492,2.467079,1.6716429,1.7173853
1945,3.8146973e-06,0.051306725,1.4305115e-06,0.012022018,2.2105258,2.4690216,1.6739792,1.7189928
1946,3.8146973e-06,0.04889679,4.7683716e-07,0.013341904,2.2042809,2.4494212,1.6752232,1.7252808
1947,3.8146973e-06,0.04686594,9.536743e-07,0.017518997,2.2003047,2.434411,1.6765867,1.7426478
1948,4.7683716e-06,0.04708004,4.7683716e-07,0.022499084,2.1971054,2.4321425,1.6776708,1.763008
1949,3.8146973e-06,0.050661087,9.536743e-07,0.022736073,2.1952322,2.4492862,1.6765054,1.7626806
1950,3.8146973e-06,0.05964279,4.7683716e-07,0.019066334,2.1922686,2.4937472,1.6763877,1.7483735
1951,4.7683716e-06,0.06955385,1.4305115e-06,0.014750004,2.186785,2.5400732,1.6760435,1.7314769
1952,3.8146973e-06,0.06830311,9.536743e-07,0.013170719,2.1829414,2.5289733,1.6750507,1.7244319
1953,3.8146973e-06,0.07258558,9.536743e-07,0.0152955055,2.1793203,2.5480337,1.6742398,1.7316726
1954,4.7683716e-06,0.07797861,4.7683716e-07,0.03676796,2.1768723,2.5746424,1.674304,1.815596
1955,4.2915344e-06,0.077252865,9.536743e-07,0.048913956,2.1763327,2.570151,1.6758763,1.8662709
1956,3.8146973e-06,0.07926607,1.4305115e-06,0.02507639,2.1778448,2.5831714,1.6776825,1.7730379
1957,4.7683716e-06,0.08336735,9.536743e-07,0.022313118,2.1870568,2.6167462,1.6799737,1.7646722
1958,4.7683716e-06,0.087797165,1.4305115e-06,0.030004025,2.196745,2.6840916,1.6816288,1.7966112
